%Y-%m-%d;SPI;BASI;INDU;CONG;HLTH;CONS;TELE;UTIL;FINA;TECH
2003-04-23;649.32;616.67;351.24;999.44;747.64;454.03;750.92;1115.29;595.13;278.69
2003-04-24;640.12;615.79;349.44;1002.41;737.76;443.72;737.67;1115.97;578.77;274.35
2003-04-25;634.5;618.28;344.59;997.05;730.66;431.16;735.9;1132.16;573.8;268.83
2003-04-28;645.51;630.1;349.58;1012.92;742.29;444.3;734.13;1168.24;585.19;273.63
2003-04-29;639.64;627.68;350.02;997.51;731.4;456.01;729.72;1160.37;581.44;282.68
2003-04-30;644.12;635.87;354.76;1003.27;737.82;456.25;741.2;1160.71;583.67;287.07
2003-05-02;641.07;639.39;353.88;983.3;737.72;460.08;734.13;1167.18;581.68;285.94
2003-05-05;650.11;648.89;358.08;1005.43;748.19;465.92;741.2;1179.89;587.13;292.42
2003-05-06;657.96;652.77;361.57;1012.79;752.53;478.56;756.22;1175.12;599.49;297.94
2003-05-07;656.44;644.31;360.25;1007.72;750.03;479.27;750.92;1175.57;600.51;298.69
2003-05-08;641.83;636.13;348.7;997.18;732.48;461.43;757.99;1175.93;584.4;284.17
2003-05-09;640.71;629.11;346.85;1000.05;733.25;459.75;741.63;1178.21;581.86;281.17
2003-05-12;636.72;621.12;346.45;990.02;725.76;467.51;730.72;1163.24;580.85;281.42
2003-05-13;644.5;615.95;349.02;993.45;729.59;471.61;740.72;1168.77;597.49;288.92
2003-05-14;645.95;624.02;350;987.99;732.49;475.5;735.26;1182.98;599.81;284.81
2003-05-15;648.37;631.98;348.03;981.61;730.3;473.8;745.26;1199.45;610.39;288.26
2003-05-16;652.24;630.2;348.89;976.56;735.38;470.97;735.26;1186.96;619.34;296.07
2003-05-19;638.9;598.78;341.8;971.18;728.35;450.99;721.63;1201.92;597.76;290.59
2003-05-20;642.59;593.56;341.83;982.66;737.43;451.87;725.27;1204.7;596.93;287.36
2003-05-21;634.07;585.44;337.92;970.28;728.6;468.06;725.27;1199.82;584.52;280.62
2003-05-22;649.77;597.35;342.16;966.8;751.11;463.08;726.18;1198.75;609.37;287.33
2003-05-23;650.85;596.35;340.68;964.43;753.92;463.02;718.91;1211.73;611.71;287.71
2003-05-26;646.07;598.24;338.07;962.68;744.6;462.71;716.18;1207.35;607.38;286.82
2003-05-27;649.66;587.47;336.92;986.53;747.21;460.81;718.91;1206.92;608.72;288.05
2003-05-28;662.89;597.13;345.13;981.73;767.08;472.26;721.63;1208.57;625.59;301.09
2003-05-30;659.09;598.87;346.21;990.35;752.38;472.31;711.63;1217.38;623.87;309.26
2003-06-02;675.57;609.94;353.52;990.52;777.1;492.03;718;1220.35;643.28;317.37
2003-06-03;670.12;606.44;349.76;983.03;770.31;488.26;717.09;1193.7;638.51;310.43
2003-06-04;674.89;617.54;358.75;971.37;773.63;485.58;733.45;1195.27;648.86;320.87
2003-06-05;669.6;618.68;360.23;966.33;760.84;482.1;727.08;1206.94;646.82;318.71
2003-06-06;680.75;633.45;368.92;961.88;776;499.74;716.18;1210.28;660.99;326.27
2003-06-10;681.12;631.52;367.66;958.92;775.68;501.87;715.27;1209.75;664.17;318.89
2003-06-11;688.54;631.21;375.46;983.05;775.33;517.88;713.45;1225.77;673.1;321.86
2003-06-12;693.73;634.72;385.09;1002.28;779.9;521.61;718;1194.37;674.06;311.04
2003-06-13;682.29;634.94;377.49;995.22;767.14;514.17;718;1197.4;658.19;300.96
2003-06-16;695.95;635.28;383.5;1019.51;786.78;516.04;718;1210.72;669.74;305.23
2003-06-17;702.59;645.64;390.73;1034.52;798.42;516.83;721.63;1215.95;669.76;307.51
2003-06-18;708.04;640;386.1;1061.02;809.48;519.19;717.09;1214.37;668.52;303.12
2003-06-19;698.14;633.8;381.11;1055.89;804.59;514.83;716.18;1212.4;648.81;298.25
2003-06-20;700.25;631.48;382.1;1066.38;802.5;517;710.73;1218.49;652.93;299.78
2003-06-23;685.66;620.36;377.6;1037.08;785.32;504.8;705.27;1218.46;640.52;298.75
2003-06-24;685.59;604.04;373.25;1039.79;787.28;506.21;704.36;1216.24;641.23;288.38
2003-06-25;686.02;605.47;375.49;1025.25;790.7;495.32;716.18;1224.03;644.64;290.81
2003-06-26;688.15;604.69;370.03;1031.37;799.74;493.94;709.82;1220.13;642.48;296.04
2003-06-27;688.73;602.35;372.8;1011.59;801.35;501.56;701.64;1219.02;648.31;301.73
2003-06-30;684.42;601.44;371.34;1017.5;794.55;496.48;699.82;1239.76;641.36;293.17
2003-07-01;669.31;591.12;368.82;996.67;773.27;488.24;711.63;1224.3;626.54;284.74
2003-07-02;681.25;599.15;376.94;1009.13;782.28;498.94;719.81;1224.25;643.31;296.01
2003-07-03;685.78;606.09;379.7;1003.31;786.19;504.09;708.91;1235.2;653.45;293.82
2003-07-04;686.08;602.31;378.81;1005.24;784.6;507.34;708.91;1246.57;655.11;297.06
2003-07-07;700.29;624.5;393.15;1029.49;795.3;524.26;698;1231.5;668.91;315.19
2003-07-08;697.93;635.31;397.18;1012.64;793.89;523.15;695.27;1228.82;666.73;321.35
2003-07-09;691.48;622.08;396.87;1001.71;791;518.96;688;1225.93;659.11;281.35
2003-07-10;690.2;621.64;389.65;999.79;793.56;509.22;693.46;1233.27;657.3;276.57
2003-07-11;697.54;625.98;394.2;1003.56;802.28;512.17;697.09;1238.79;666.98;281.86
2003-07-14;706.96;638.78;398.95;1011.17;808.04;525.33;699.82;1242.98;681.58;288.67
2003-07-15;703.97;636.25;394.43;997.04;799.11;533.68;697.09;1251.12;686.19;292.55
2003-07-16;701.88;631.78;390.61;995.29;787.99;537.92;696.18;1248.89;691.32;299.55
2003-07-17;697.19;629.2;390.02;986.42;790.79;524.82;694.37;1259.49;680.92;293.1
2003-07-18;697.73;632.09;391.29;989.59;785.99;534.04;694.37;1260.23;683.92;289.22
2003-07-21;693.64;627.06;391.17;980.89;783.08;528.55;689.82;1250.2;679.2;289.11
2003-07-22;692.77;626.29;386.81;984.71;783.64;528.08;686.19;1258.17;676.19;292.43
2003-07-23;696.71;617.45;386.38;1000.1;797.01;519.49;690.73;1242.13;672.53;291.14
2003-07-24;705.84;629.35;392.91;1012;809.84;523.56;692.55;1251.32;679.44;295.14
2003-07-25;702.78;628.6;393.09;996.41;805.11;523.1;688.91;1243.12;680.42;296.41
2003-07-28;710.76;635.34;400.33;999.73;810.29;535.01;690.73;1253.85;693.3;298.74
2003-07-29;709.21;633.8;402.41;997.87;803.58;531.4;680.73;1262.3;695.95;297.24
2003-07-30;716.05;641.7;410.01;1005.07;813.56;534.56;695.27;1274.69;700.08;301.81
2003-07-31;720.78;658.88;427.4;998.7;813.26;543.31;692.55;1252.66;707.92;309.02
2003-08-01;716.66;669.33;433;997.06;803.07;543.89;690.73;1271.31;702.77;306.82
2003-08-04;709.49;655.99;428.78;990.1;795.87;536.5;683.46;1275.77;694.71;307.37
2003-08-05;717.11;678.04;437.74;1002.2;795.77;536.88;679.82;1248.1;707.17;316.59
2003-08-06;710.43;665.16;436.42;994.87;791.88;535.03;672.55;1295.37;696.33;312.61
2003-08-07;708.85;655.6;437.02;996.55;790.1;529.67;671.64;1290.01;694.56;309.44
2003-08-08;711.78;660.64;438.93;1000.05;789.99;530.65;677.1;1306.78;700.12;315.45
2003-08-11;711.41;661.29;432.67;1003.48;790.28;527.62;681.64;1312.75;699.61;313.82
2003-08-12;717.67;667.06;433.44;1015.92;793.82;530.72;686.19;1315.44;708.6;318.25
2003-08-13;716;670.43;437.68;1022.43;788.35;528.48;683.46;1311.5;704.82;321.73
2003-08-14;721.74;670.11;441.52;1039.4;795.02;531.56;688.91;1311.76;707.94;321.07
2003-08-15;730.39;679.96;446.84;1049.63;804.74;542.08;691.64;1333.49;716.47;325.69
2003-08-18;734.42;684.57;455.88;1047.15;809.71;546.98;699.82;1342.31;720.15;332.88
2003-08-19;737.4;690.34;470.88;1045.55;806.87;560.37;704.46;1360.3;724.24;344.45
2003-08-20;733.29;692.29;465.61;1066.09;797.56;559.55;699.82;1335.2;714.92;341.79
2003-08-21;740.83;701.47;468.09;1094.95;803.57;581.18;710.03;1347.88;715.6;352.22
2003-08-22;746.95;713.7;478.82;1113.87;811.83;586.88;710.03;1347.52;713.59;360.79
2003-08-25;736.61;708.86;468.89;1102.11;803.15;574.62;710.96;1348.3;700.66;354.61
2003-08-26;734.37;709.52;465.52;1111.39;797.7;579.66;702.6;1341.11;696.82;344.03
2003-08-27;737.88;711.74;466.98;1118.29;798.07;586.99;703.53;1359.96;702.19;351.17
2003-08-28;741.24;711.62;479.21;1120.23;796.11;589.53;708.17;1395.28;708.57;357.57
2003-08-29;731.59;700.91;474.63;1106.21;787.04;579.26;710.96;1402.34;696.81;365.68
2003-09-01;744.43;716.22;486.91;1122.56;800.32;587.2;716.53;1387.56;709.68;372.46
2003-09-02;740.44;703.12;486.19;1108.35;794.98;589.34;723.95;1414.8;709.11;369.64
2003-09-03;755.14;717.56;493.84;1110.19;808.34;608.44;725.81;1463.91;732.4;380.88
2003-09-04;756.11;710.97;489.6;1108.81;815.09;597.45;738.8;1439.75;732.72;380.23
2003-09-05;757.55;710.63;487.18;1108.6;825.14;589.92;739.73;1456.05;730.06;375.48
2003-09-08;761.03;714.99;490.27;1112.5;831.16;584.25;736.02;1482.79;732.9;376.5
2003-09-09;756.26;708.32;487.91;1096.7;828.34;608.75;731.38;1467.96;725.58;375.29
2003-09-10;756.88;703.5;478.08;1117.16;832.9;601.38;735.09;1485.57;720.51;371.53
2003-09-11;757.61;706.32;479.62;1123.97;834.83;606.56;735.09;1503.91;717.55;361.58
2003-09-12;756.87;708.7;481.53;1116.93;832.64;605.2;738.8;1470.06;718.7;368.13
2003-09-15;760.13;710.81;491.13;1127.41;835.97;609.94;736.02;1470.6;717.71;372.12
2003-09-16;765.76;705.31;494.12;1129.25;846.7;612.78;736.94;1438.86;722.82;382.03
2003-09-17;769.87;706.81;494.43;1134.48;845.27;614.24;736.02;1445.64;733.26;391.85
2003-09-18;773.33;725.68;495.26;1133.16;846.4;606.49;733.23;1436.13;741.24;397.68
2003-09-19;767.57;724.87;493.12;1136.74;835.86;598.41;721.17;1450.71;735.09;391.35
2003-09-22;751.21;707.81;485.11;1110.4;820.02;588.7;714.67;1431.2;717.69;372.94
2003-09-23;744.79;691.68;478.79;1096.53;821.21;580.67;704.46;1433.51;708.06;372.37
2003-09-24;747.52;686.69;483.31;1122.25;814.37;594.72;706.32;1458.05;710.05;375.31
2003-09-25;737.52;680.35;472.21;1118.57;805.96;575.37;712.81;1452.93;696.58;363.03
2003-09-26;733.5;675.54;463.78;1120.31;798.27;575.59;707.24;1438.34;694.27;363.14
2003-09-29;730.15;671.91;465.14;1113.58;792.03;582.73;708.17;1409.93;691.5;362.83
2003-09-30;721.99;659.78;458.02;1105.06;788.56;572.98;714.67;1447.26;678.24;363.07
2003-10-01;723.98;662.01;460.33;1106.17;788.25;569.02;723.95;1420.96;683.78;356.41
2003-10-02;727.07;665.19;464.53;1107.84;789.78;579.22;723.02;1458.83;687.2;367.59
2003-10-03;744.03;683.81;480.25;1124.63;801.78;594.2;737.87;1483.7;710.4;379.73
2003-10-06;738.68;674.76;479.39;1113.1;795.74;598.07;732.3;1510.07;704.95;383.64
2003-10-07;734.06;665.04;477.56;1110.02;790.96;597.69;730.45;1512.07;698.61;380.72
2003-10-08;737.53;668.69;483.29;1107.09;794.68;605.76;731.38;1505.24;703.14;385.37
2003-10-09;747.18;682.96;491.84;1107.81;809.06;608.58;736.02;1499.31;713.08;398.51
2003-10-10;745.84;682.28;488.26;1105.25;808.22;607.36;734.16;1495.68;712.07;401.02
2003-10-13;755.28;689.85;489.21;1110.13;820.46;615.39;732.3;1495.17;724.89;407.4
2003-10-14;753.05;695.74;490.12;1106.74;812.14;606.05;723.95;1498.19;728.07;401.58
2003-10-15;754.7;709.02;493.9;1103.7;810.67;618.65;721.17;1499.97;730.32;414.73
2003-10-16;754.9;697.11;493.98;1112.71;808.88;619.98;717.45;1492.64;730.33;418.63
2003-10-17;753.3;694.93;495.78;1114.33;807.92;626.97;714.67;1503.88;724.25;424.23
2003-10-20;755.83;698.8;493.79;1106.11;815.08;621.71;712.81;1507.69;729.77;418.02
2003-10-21;754.4;689.99;491.49;1109.25;809.73;629.55;721.17;1500.9;729.66;416.58
2003-10-22;743.72;693.63;481.86;1093.66;794.79;619.75;720.24;1508.72;720.56;422.94
2003-10-23;736.27;692.51;480.26;1084.76;787.18;614.09;717.45;1503.75;710.35;416.6
2003-10-24;736.67;689.35;478.63;1083.06;789.47;627.94;716.53;1520.89;708.95;418.34
2003-10-27;741.44;694.74;479.23;1087.8;794.35;633.09;723.02;1514.7;715.11;420.99
2003-10-28;745.79;699.15;490.68;1086.46;794.14;653.77;730.45;1520.79;721.37;425.82
2003-10-29;745.23;692.94;495.01;1083.44;788.86;656.25;733.23;1517.85;724.17;433.58
2003-10-30;751.65;703.96;500.95;1085.23;793.61;656.06;724.88;1541.73;736.03;427.6
2003-10-31;750.47;704.22;505.57;1074.25;794.16;645.38;721.17;1536.39;735.85;435.34
2003-11-03;764.95;712.05;512.21;1093.59;808;659.76;729.52;1546.35;753.54;445.85
2003-11-04;756.21;709.31;510.17;1086.17;798.73;649.36;720.24;1542.6;741.1;448.33
2003-11-05;749.55;704.38;506.51;1083.18;792.94;647.56;717.45;1537.21;730.03;439.99
2003-11-06;754.08;704.86;508.07;1095.32;799.64;658.88;718.38;1529.85;730.41;446.75
2003-11-07;763.62;718.15;518.44;1106.14;806.67;678.43;717.45;1549.79;740.32;459.62
2003-11-10;755.87;713.83;514.12;1099.03;799.12;667.11;720.24;1543.61;730.27;452.75
2003-11-11;757.89;711.2;515.06;1093.89;804.85;656.44;721.17;1552.97;735.05;444.13
2003-11-12;758.97;710.06;512.94;1093.39;808.9;656.45;715.6;1557.2;735.47;449.84
2003-11-13;766.25;717.41;516.81;1092.6;825.87;673.3;714.67;1572.86;737.34;456.66
2003-11-14;771.96;717.29;517.06;1086.5;847.78;677.25;714.67;1575.82;736.49;451.45
2003-11-17;758.36;697.19;505.28;1073.55;836.28;657.21;711.88;1544.98;721.09;433.09
2003-11-18;755.21;694.45;507.56;1063.37;835.52;657.4;710.96;1542.13;715.46;438.49
2003-11-19;747.34;683.51;499.99;1064.69;825.38;646.14;719.31;1534.12;705.91;430.14
2003-11-20;747.81;686.04;500.44;1064.88;832.42;641.38;710.03;1548.36;701.3;430.59
2003-11-21;748.82;685.15;502.71;1067.29;832.42;644.09;712.81;1533.42;702.49;428.59
2003-11-24;761.79;695.61;508.08;1079.59;847.29;665.16;723.02;1539.03;716.45;439.58
2003-11-25;762.89;706.47;512.4;1084.43;842.53;672.71;721.17;1548.86;717.93;449.8
2003-11-26;761.5;710.19;511.17;1082.83;837.6;664.54;711.88;1560;720.27;450.29
2003-11-27;764.76;715.98;511.1;1089.69;840.52;676.61;715.6;1544.2;722.21;453.4
2003-11-28;765.05;719.23;511.06;1096.87;840.84;676.04;721.17;1565.99;719.21;457.53
2003-12-01;772.81;729.63;513.97;1105.7;845.19;685.02;722.09;1557.47;731.64;462.32
2003-12-02;773.15;727.52;513.31;1100.88;844.95;684.19;730.45;1561.55;735.39;455.06
2003-12-03;781.33;736.23;518.85;1107.79;852.97;683.94;731.38;1554.85;747.17;458.23
2003-12-04;780.33;744.82;518.06;1098.86;856.46;679.34;730.45;1572.55;744.06;460.22
2003-12-05;771.82;732.95;514.15;1084.24;849.55;670.67;733.23;1579.44;734.2;456.01
2003-12-08;770.85;731.15;514.96;1086.05;847.39;661.78;728.59;1558.84;734.73;443.36
2003-12-09;774.66;734.09;511.89;1101.45;854.47;663.98;737.87;1587.05;734.05;439.49
2003-12-10;767.84;724.99;501.12;1096.53;850.31;655.47;745.3;1595.55;725.22;428.6
2003-12-11;775.55;721.88;509.99;1104.23;859.3;660.08;753.65;1611.3;733.2;439.46
2003-12-12;775.01;722.8;514.95;1097.59;857.11;654.55;751.8;1597.12;734.89;444.6
2003-12-15;778.99;726.3;516.14;1102.76;861.87;655.89;754.58;1608.47;739.58;443.56
2003-12-16;773.25;729.79;511.11;1101.5;854.07;650.06;749.94;1604.76;732.37;437.49
2003-12-17;769.9;732.9;506.46;1106.99;850.16;646.56;751.8;1613.83;726.13;423.36
2003-12-18;778.1;732.24;508.84;1115.78;867.05;643.25;752.72;1647.77;731.49;428.45
2003-12-19;777.99;733.88;506.93;1120.63;863.65;637.72;751.8;1631.04;733.79;427.54
2003-12-22;775.03;735.63;508.76;1110.84;861.54;642.62;749.01;1614.26;729.08;427.94
2003-12-23;778.78;737.45;509.27;1111.33;867.52;643.89;758.29;1651.21;733.5;431.74
2003-12-29;782.65;744.5;511.34;1118.38;872.5;640.85;759.22;1662.16;736.79;431.97
2003-12-30;788.71;753.36;515.86;1128.7;877.1;650.89;757.36;1676.21;742.73;437.84
2004-01-05;802.13;780.81;522.42;1158.05;890.9;657.09;779.64;1677.44;751.48;450.39
2004-01-06;803.92;765.53;522.78;1164.16;891.08;662.58;775.93;1675.87;755.62;450.33
2004-01-07;802.07;759;524.91;1163.26;886.68;657.3;774.07;1699.56;755.43;446.91
2004-01-08;805.63;770.58;540.44;1170.14;879.93;663.52;775;1697.29;761.27;463.57
2004-01-09;801.37;763.35;536.82;1165.89;873.84;658.39;769.43;1688.46;758.5;464.99
2004-01-12;792.75;765.19;502;1149.67;869.66;663.03;761.08;1698.5;753.74;459.73
2004-01-13;799.69;774.82;518.16;1164.74;871.21;664.85;770.36;1725.7;760;465.36
2004-01-14;808.83;785.99;529.28;1172.54;882;674.26;768.5;1734.43;768.43;468.25
2004-01-15;810.03;777.46;536.91;1165.43;878.31;686.74;762;1737.16;774.93;471.38
2004-01-16;819.32;793.94;528.8;1177.25;889.65;706.49;762;1759.62;785.55;482.84
2004-01-19;820.04;797.59;529.16;1178.58;891.47;701.28;757.36;1750.74;785.16;495.84
2004-01-20;815.66;774.23;524.34;1179.12;888.15;706.72;749.94;1755.52;778.12;498.9
2004-01-21;818.09;765.56;523.56;1193.32;890.91;702.76;758.29;1783.02;779.47;487.74
2004-01-22;823.47;763.65;527.52;1202.12;900.28;696.71;762.93;1803.68;783.28;486.77
2004-01-23;829.48;768.6;528.68;1209.97;903.78;702.45;763.86;1817.75;793.37;487.94
2004-01-26;827.75;767.73;521.54;1200.58;906.64;700.13;766.65;1831.63;791.66;489.23
2004-01-27;833.39;769.46;530.41;1202.29;913.46;697.52;770.36;1861.16;798.44;494.16
2004-01-28;835.27;768.24;534.8;1206.37;913.11;703.28;786.14;1857.32;799.66;500.82
2004-01-29;830.25;769.99;529.22;1203.71;914.13;703.5;788.92;1850.42;786.88;489.14
2004-01-30;826.68;773.83;538.68;1210.78;893.24;706.99;786.14;1852.94;788.24;495.98
2004-02-02;833.97;778.19;541.96;1212.98;907.24;706.04;786.14;1849.21;794.96;499.01
2004-02-03;827.09;765.2;533.3;1208.8;897.41;696.3;779.64;1859.99;790.83;495.64
2004-02-04;832.25;768.14;532.55;1231.44;905.74;700.58;777.78;1861.02;789.91;489.8
2004-02-05;830.16;764.35;534.63;1234.9;905.14;696.74;776.85;1856.39;783.43;484.73
2004-02-06;838.02;767.66;542.2;1243.55;912.16;705.86;783.35;1830.9;792.43;495.18
2004-02-09;846.44;775.44;545.27;1245.3;918.6;712.14;788.92;1852.95;807.5;507.85
2004-02-10;847.66;778.94;542.8;1234.74;917.68;718.29;782.42;1851.79;815.87;509.32
2004-02-11;848.11;789.11;546.9;1231.35;916.85;719.45;784.28;1878.95;816.32;513.02
2004-02-12;843.76;789.24;549.36;1229.5;909.02;716.2;779.64;1905.49;810.79;513.47
2004-02-13;844.26;785.61;548.48;1238.56;911.28;710.16;783.35;1924.03;808.18;511.75
2004-02-16;845.76;787.27;547.36;1246.18;908.57;706.91;783.35;1922.43;812.64;516.11
2004-02-17;847.42;783.73;548.16;1249.41;906.01;711.21;786.14;1952.55;818.05;516.66
2004-02-18;841.84;783.34;541.59;1239.84;898.64;707.97;787.99;1942.89;814.42;513.99
2004-02-19;847.98;786.61;555.61;1246.68;896.93;715.16;790.78;1950.72;825.23;522.81
2004-02-20;845.52;779.13;551.9;1248.78;890.67;720.77;788.92;1921.6;824.41;518.46
2004-02-23;848.97;776.2;553.18;1252.26;896.54;723.98;787.06;1923.99;827.72;516.86
2004-02-24;838.26;761.36;543.96;1248.52;888.91;711.28;785.21;1882.2;811.38;500.59
2004-02-25;838.98;765.29;540.36;1259.46;889.03;715.65;784.28;1892.58;809.6;498.5
2004-02-26;837.36;767.57;552.46;1223.15;894.04;720.95;782.42;1895.94;809.06;498.22
2004-02-27;840.42;765.72;548.68;1223.53;906.22;731.13;784.28;1934.83;807.03;496.11
2004-03-01;845.39;773;558.46;1218.6;917.1;737.59;792.63;1980.2;808.22;502.49
2004-03-02;854.43;784.06;562.44;1219.9;925.98;735.71;796.35;1996.06;824.24;506.22
2004-03-03;851.55;784.49;563.57;1217.5;919.19;739.28;793.56;1991.44;822.07;503.24
2004-03-04;859.96;782.25;568.93;1220.37;922.89;750.9;792.63;2095.93;839.07;510.14
2004-03-05;855.08;780.01;571.68;1213.03;911.73;748.46;788.92;2092.46;837.33;507.47
2004-03-08;853.89;778.39;568.52;1211.58;912.19;744.35;784.28;2101.87;835.69;509.85
2004-03-09;849.83;771.52;555.75;1217.39;913.2;739.97;777.78;2134.97;826.76;498.83
2004-03-10;851.78;770.65;552.05;1227.22;920.14;736.81;784.28;2139.79;824.51;491.51
2004-03-11;827.82;750.41;534.78;1219.45;887.29;706.28;768.5;2115.78;799.1;473.91
2004-03-12;827.03;759.52;537.9;1216.81;883.45;706.24;774.07;2118.6;798.53;481.11
2004-03-15;815.55;746.94;529.63;1203.04;875.99;691.24;764.79;2135;783.75;461.23
2004-03-16;818.82;745.66;534.36;1199.54;874.26;697.4;761.08;2088.21;794;469.13
2004-03-17;824.9;760.35;540.57;1196.69;878.64;700.43;764.79;2079.91;804.43;482.33
2004-03-18;813.8;756.34;535.17;1177.56;868.78;704.39;761.08;2123.85;789.88;468.08
2004-03-19;815.37;754.01;536.12;1186.35;870.83;711.12;762.93;2079.63;788.7;464.19
2004-03-22;793.97;744.49;521.62;1160.43;846.69;680.2;760.15;2063.4;767.51;445.35
2004-03-23;799.45;744.03;527.01;1165.67;851.24;689.01;764.79;2032.23;774.29;453.57
2004-03-24;798.67;745.94;527.67;1162.64;856.38;683.46;765.72;2040.05;768.79;452.01
2004-03-25;811.3;750.37;542.5;1167.72;872.22;693.12;776.85;2029.49;782.46;465.44
2004-03-26;811;755.78;548.75;1167.4;866.83;696.72;772.21;2038.34;783.38;469.5
2004-03-29;818.54;761.54;553.4;1182.37;870.43;701.48;775;2026.8;793.97;473.17
2004-03-30;815.85;758.7;552.26;1183.61;868.04;717.94;764.79;2016.02;786.7;469.36
2004-03-31;815.88;764.15;555.97;1181.15;866.11;732.8;772.21;2030.85;785.4;467.73
2004-04-01;829.1;774.55;562.22;1190.02;882.22;736.86;777.78;2008.36;802.95;474.56
2004-04-02;838.43;785.07;570.13;1200.9;888.24;741.67;774.07;2029.47;816.64;483.32
2004-04-05;842.75;787.42;571.41;1199.83;899.75;740.61;779.64;2047.76;818.77;483
2004-04-06;836.43;788.7;568.99;1189.65;890.01;733.59;784.28;2066.19;814.17;478.38
2004-04-07;837.21;783.71;568.81;1195.86;889.96;746.21;777.78;2058.72;813.32;478.29
2004-04-08;841.88;787.71;567.8;1200.8;902.48;752.48;784.28;2076.98;812.25;487.33
2004-04-13;843.38;791.66;566.49;1211.03;895.95;760.37;786.14;2073.85;817.73;486.95
2004-04-14;837.21;784.24;561.28;1212.28;895.13;757.97;786.14;2078.76;802.32;484.13
2004-04-15;840.62;783.76;563.94;1215.45;916.78;751.74;784.28;2074.76;792.29;474.28
2004-04-16;842.13;785.5;561.53;1206.61;921.43;758.95;780.57;2103.26;795.9;472.61
2004-04-19;844.46;791.56;557.74;1215.34;928.62;754.74;778.71;2100.96;794.5;469.41
2004-04-20;850.21;797.79;562.56;1222.68;930.07;767.01;779.64;2096.29;802.97;482.65
2004-04-21;845.29;792.2;554.38;1236.27;927.61;751.59;777.78;2090.66;790.97;476.65
2004-04-22;845.64;792.82;562.3;1244.77;918.13;757.14;770.36;2093.66;794.03;479.66
2004-04-23;850.23;795.36;573.82;1244.98;921.88;769.42;771.29;2101.14;798.59;476.85
2004-04-26;858.93;797.73;572.48;1247.28;955.06;768.51;768.5;2098.12;794.02;477.2
2004-04-27;857.32;811.86;576.56;1242.38;945.43;770.49;766.65;2100.25;797.21;470.24
2004-04-28;850.05;805.51;566.76;1239.12;934.74;764.4;772.21;2129.2;791.6;458.32
2004-04-29;847.83;807.67;552.75;1243.49;937.61;755.8;770.36;2107.36;787.17;448.08
2004-04-30;846.61;811.84;541.61;1226.47;938.87;737.65;771.32;2104.61;794.66;450.09
2004-05-03;852.32;814.8;548.17;1240.66;939.37;737.55;768.44;2111.03;803.16;458.26
2004-05-04;853.8;812.41;549.85;1252.12;941.76;742.72;764.61;2091.08;800.47;455.01
